,raw_acc,raw_vacc,raw_loss,raw_vloss
75,0.98339176,0.9208194613456726,0.04482578913969766,0.2268469043566968
76,0.9842222,0.9396456480026245,0.04320293158281771,0.17709830511556804
77,0.98459125,0.9778516292572021,0.04789803762155241,0.048253101279189685
78,0.983484,0.9695459604263306,0.04670942039800419,0.07700525173671947
79,0.9853294,0.9346622228622437,0.03964697785536661,0.17365274328536304
80,0.978317,0.9097452759742737,0.05987122208072506,0.26165663385751514
81,0.9838531,1.0,0.04484955427430372,0.008021647343669882
82,0.9821923,0.9330011010169983,0.051504959057742244,0.1629289191624651
83,0.9804392,0.9551495313644409,0.05283701872430064,0.11581198103909751
84,0.98366857,0.9905869364738464,0.047206666789166796,0.028193469563600165
85,0.98366857,0.9911406636238098,0.0452426293841473,0.024906106664299456
86,0.98486805,0.9673311114311218,0.043465469419732096,0.07649192887783951
87,0.9861598,0.9922480583190918,0.03855506095053564,0.027431151037571638
88,0.9824691,0.9889258146286011,0.048438095250999624,0.03444855052519874
89,0.9842222,0.9944629073143005,0.04209719943358716,0.03060251440757995
90,0.9868057,0.9928017854690552,0.039075232887005394,0.019571052045547967
91,0.985883,0.9911406636238098,0.039922475809319735,0.02600700319729176
92,0.9868057,0.9900332093238831,0.03666676366885615,0.02167645644962247
93,0.97536445,0.930232584476471,0.06743318343935162,0.17531863501004602
94,0.98376083,0.9473975896835327,0.04529503504291086,0.13758488671064112
95,0.9856062,0.9678848385810852,0.039718880116875785,0.07344960209893955
96,0.9835763,0.9894795417785645,0.044940788429976335,0.032545229510825995
97,0.9898505,0.9844961166381836,0.03081197253381825,0.03517191324528443
98,0.989666,0.9269102811813354,0.02894118850771286,0.24672030280804436
99,0.9879129,0.9778516292572021,0.0346509116672737,0.06670666878588151
100,0.9846835,0.8809523582458496,0.04543246127468088,0.32697219904078995
101,0.98717475,0.9662237167358398,0.03652934106467263,0.08475675496527942
102,0.9880974,0.9972314238548279,0.033882125200967374,0.01390522217289323
103,0.98403764,0.9977851510047913,0.04079333787932126,0.010857211526974227
104,0.98606753,0.9944629073143005,0.040807071093003765,0.015797133929950132
105,0.98717475,0.9994462728500366,0.03985594268675126,0.00506277141728965
106,0.9895737,0.970099687576294,0.03114606065664961,0.07829604978319402
107,0.9887433,0.9916943311691284,0.03366092856563776,0.022847686514631222
108,0.9891124,0.9806201457977295,0.031001194805411435,0.04902796949758086
109,0.98892784,0.9994462728500366,0.033380134215584965,0.0044851105444644835
110,0.9891124,0.9828349947929382,0.031291139078871155,0.04074665700479443
111,0.9865289,0.9905869364738464,0.038676883214832036,0.022873857457722937
112,0.98975825,0.9468438625335693,0.03154598355095976,0.16527248293487304
113,0.9895737,0.9928017854690552,0.025637933117030578,0.017619925264397002
114,0.989666,0.985049843788147,0.03004926323071246,0.045130690721282375
115,0.9881897,0.9933554530143738,0.03817594638322883,0.019691617771620106
116,0.9881897,0.9734219312667847,0.03230163364820347,0.07284179408217194
117,0.9887433,0.9883720874786377,0.03212916189897479,0.02844513710006785
118,0.9869902,0.9706533551216125,0.03772958293775432,0.0800731390358474
119,0.99068093,0.9689922332763672,0.026291658306894106,0.08792771163147978
120,0.98772836,0.9977851510047913,0.033153402812495035,0.009523312605046982
121,0.98837423,0.9357696771621704,0.03403981689054022,0.1646082273551396
122,0.98689795,0.9806201457977295,0.035832329904965855,0.04995858555418312
123,0.98920465,0.8792912364006042,0.03384272997076949,0.3955736025143724
